Gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
fist,0.940556,0.438764,-0.0,0.844578,0.439128,-0.019493,0.769934,0.438708,-0.042369,0.723483,0.451562,-0.063605,0.716004,0.464145,-0.079507,0.74746,0.309144,-0.04004,0.695617,0.456482,-0.07528,0.727732,0.472357,-0.093216,0.749463,0.436298,-0.103348,0.796852,0.305671,-0.049891,0.745746,0.478118,-0.077407,0.776448,0.476463,-0.079862,0.790776,0.431475,-0.080892,0.852037,0.327997,-0.062759,0.798029,0.482213,-0.083987,0.82063,0.475028,-0.070326,0.834338,0.432726,-0.05971,0.906664,0.367833,-0.078867,0.855679,0.480325,-0.093056,0.864359,0.467766,-0.08465,0.873993,0.42671,-0.074994
fist,0.996034,0.429203,-0.0,0.9145,0.379516,0.013257,0.832768,0.389209,0.008378,0.781031,0.442256,-0.001506,0.761218,0.494258,-0.00926,0.775417,0.352325,0.005575,0.733786,0.482402,-0.01756,0.769837,0.483625,-0.033562,0.787474,0.448964,-0.042683,0.793502,0.388782,-0.011436,0.759125,0.524717,-0.028111,0.793632,0.515171,-0.028974,0.807854,0.478269,-0.029802,0.81904,0.432736,-0.029135,0.793302,0.553303,-0.039733,0.825663,0.539355,-0.029596,0.836293,0.500406,-0.024024,0.850091,0.476921,-0.046994,0.834485,0.565064,-0.053056,0.863234,0.547814,-0.04551,0.875092,0.512539,-0.038932
fist,1.016781,0.480945,-0.0,0.966107,0.391554,0.022141,0.905373,0.360889,0.031282,0.863182,0.374699,0.034689,0.840625,0.409985,0.037553,0.836182,0.333772,0.037337,0.814681,0.386684,0.041242,0.842872,0.405965,0.033795,0.871075,0.402641,0.027982,0.817637,0.391171,0.026541,0.81164,0.435301,0.040519,0.8405,0.450253,0.037554,0.868954,0.444323,0.032476,0.816436,0.454922,0.017119,0.817442,0.488483,0.031454,0.846837,0.495011,0.030115,0.873772,0.48379,0.024855,0.823897,0.514086,0.008501,0.830193,0.539445,0.017666,0.860173,0.542416,0.021922,0.884815,0.533624,0.025467
fist,0.982478,0.508502,-0.0,0.965455,0.404537,0.018715,0.91288,0.346686,0.02981,0.862495,0.341945,0.037933,0.832193,0.36719,0.045498,0.845312,0.31538,0.026475,0.807157,0.341998,0.035774,0.822899,0.373742,0.036702,0.847081,0.386817,0.036759,0.815395,0.367758,0.020381,0.797477,0.393199,0.039793,0.816343,0.419367,0.043136,0.842778,0.427548,0.04202,0.801312,0.42945,0.016463,0.795498,0.445806,0.033968,0.81585,0.466011,0.036345,0.842389,0.472745,0.033316,0.797903,0.490457,0.013659,0.80157,0.503952,0.025177,0.825267,0.51822,0.030875,0.848179,0.522366,0.035153
fist,0.829424,0.582204,-0.0,0.79641,0.505861,0.01557,0.755377,0.43273,0.009682,0.711287,0.395602,-0.000693,0.678802,0.385495,-0.00766,0.750187,0.338428,-0.000263,0.648366,0.370477,-0.024547,0.667119,0.400837,-0.037736,0.694379,0.391279,-0.044511,0.753318,0.365334,-0.019196,0.638981,0.414708,-0.038134,0.664881,0.438656,-0.035995,0.693912,0.426319,-0.034962,0.75215,0.406137,-0.038748,0.645516,0.448996,-0.050309,0.672337,0.474147,-0.034871,0.701429,0.460094,-0.026281,0.750216,0.455741,-0.058314,0.671591,0.493688,-0.067501,0.694821,0.514598,-0.060124,0.723385,0.505509,-0.053688
fist,0.651805,0.646806,-1e-06,0.585993,0.601011,0.000227,0.562811,0.53099,-0.002261,0.557884,0.478556,-0.009848,0.555264,0.430336,-0.012275,0.602686,0.42838,0.022865,0.543715,0.415796,-0.008356,0.550646,0.483178,-0.028164,0.574577,0.507159,-0.037502,0.625364,0.420114,0.010249,0.556067,0.413305,-0.022403,0.567122,0.488956,-0.028366,0.595645,0.503352,-0.024133,0.650007,0.420833,-0.00782,0.577583,0.416698,-0.037034,0.586875,0.490979,-0.025123,0.61542,0.505696,-0.009589,0.673869,0.4314,-0.027709,0.605815,0.437684,-0.046227,0.611253,0.485994,-0.039161,0.636813,0.498238,-0.027738
fist,0.588559,0.652882,-1e-06,0.520771,0.626245,0.00929,0.489916,0.561715,0.014156,0.495997,0.507716,0.010032,0.503411,0.462675,0.007287,0.498284,0.486878,0.040727,0.464841,0.447413,0.014876,0.465293,0.50659,-0.001769,0.482353,0.544045,-0.007246,0.523374,0.472827,0.025587,0.483628,0.433259,-0.002904,0.486509,0.507705,-0.01348,0.509738,0.535935,-0.010154,0.555825,0.461356,0.005524,0.511573,0.429343,-0.021158,0.515359,0.50661,-0.016388,0.538943,0.531871,-0.003093,0.595355,0.453865,-0.014682,0.5453,0.440133,-0.026654,0.544997,0.494832,-0.017227,0.56631,0.513821,-0.004376
fist,0.579497,0.669113,-1e-06,0.506617,0.641648,0.011709,0.473043,0.577439,0.016852,0.47633,0.521065,0.012664,0.482028,0.475781,0.009976,0.479213,0.495964,0.042346,0.44099,0.457251,0.016365,0.442995,0.515169,-0.000781,0.460975,0.550079,-0.0071,0.504239,0.480451,0.026102,0.456234,0.446019,-0.003245,0.464809,0.521254,-0.013744,0.492066,0.546528,-0.010506,0.536125,0.46932,0.005125,0.483616,0.442565,-0.021789,0.494081,0.518458,-0.015636,0.521555,0.539609,-0.001771,0.573455,0.463872,-0.015895,0.521464,0.457245,-0.028277,0.526889,0.509443,-0.018608,0.551435,0.521958,-0.005802
fist,0.574168,0.677296,-1e-06,0.499192,0.640466,0.008894,0.468774,0.569541,0.011961,0.473396,0.516716,0.006378,0.481393,0.469956,0.002942,0.487336,0.467609,0.040114,0.435935,0.451764,0.013212,0.43906,0.513332,-0.005635,0.45817,0.545386,-0.013955,0.514021,0.453148,0.023889,0.453932,0.444981,-0.004311,0.462196,0.521841,-0.013612,0.489278,0.540965,-0.011346,0.545172,0.448813,0.002345,0.483135,0.444985,-0.02407,0.491034,0.522535,-0.016081,0.518004,0.538356,-0.002573,0.577298,0.454846,-0.019938,0.516795,0.459384,-0.033736,0.520148,0.513789,-0.024095,0.545233,0.524075,-0.01157
fist,0.57388,0.673671,-1e-06,0.501806,0.617214,0.006431,0.474,0.54795,0.005933,0.459174,0.494826,-0.002341,0.451326,0.443182,-0.006104,0.521574,0.428886,0.036255,0.448575,0.422971,0.005744,0.451454,0.492013,-0.013943,0.473082,0.520036,-0.022269,0.544479,0.42069,0.020148,0.4594,0.425513,-0.011193,0.46803,0.506868,-0.01809,0.497565,0.521312,-0.013948,0.570521,0.423556,-0.001568,0.485591,0.433326,-0.029733,0.492761,0.514006,-0.018011,0.521768,0.525807,-0.002038,0.594327,0.440592,-0.024685,0.518736,0.454409,-0.040067,0.522167,0.506722,-0.03081,0.550704,0.514922,-0.017746
fist,0.579586,0.663741,-1e-06,0.515015,0.602948,0.003315,0.490289,0.53083,0.001712,0.473702,0.473288,-0.006419,0.461893,0.417736,-0.010013,0.54641,0.415805,0.033042,0.474883,0.408644,0.004764,0.472733,0.473644,-0.012911,0.490437,0.497639,-0.020621,0.568976,0.409689,0.018868,0.485442,0.408868,-0.011886,0.487448,0.488174,-0.018409,0.512847,0.504406,-0.014098,0.592036,0.415836,-0.00065,0.509201,0.424099,-0.02902,0.512363,0.500122,-0.018183,0.537884,0.512046,-0.002814,0.611118,0.435734,-0.021551,0.5382,0.446535,-0.037843,0.540957,0.496849,-0.029571,0.568131,0.505811,-0.016981
fist,0.60273,0.652477,-1e-06,0.536897,0.577094,0.003783,0.516461,0.503346,-0.001321,0.509432,0.452251,-0.012656,0.509005,0.406119,-0.018716,0.598851,0.384926,0.025836,0.505292,0.387845,-0.005642,0.502718,0.456702,-0.027879,0.524203,0.485895,-0.039122,0.619761,0.385627,0.010142,0.509577,0.392322,-0.023132,0.511283,0.475286,-0.031255,0.539665,0.497453,-0.029528,0.634558,0.403326,-0.01021,0.529263,0.40701,-0.039551,0.531538,0.484594,-0.027407,0.560418,0.504307,-0.012392,0.642024,0.434904,-0.032024,0.560484,0.437172,-0.049887,0.561148,0.485928,-0.041203,0.587606,0.500767,-0.028559
fist,0.704612,0.624615,-1e-06,0.714719,0.523012,0.018745,0.706335,0.428065,0.013487,0.680687,0.367142,0.002372,0.64982,0.346866,-0.007239,0.717067,0.339589,-0.005095,0.608973,0.305801,-0.023713,0.597817,0.352698,-0.031901,0.614063,0.374676,-0.036896,0.704383,0.357176,-0.0257,0.579007,0.352301,-0.04056,0.586795,0.401045,-0.037036,0.614779,0.417335,-0.036811,0.682193,0.391572,-0.045558,0.568323,0.394285,-0.053291,0.583375,0.442435,-0.041701,0.613826,0.455768,-0.038406,0.657037,0.434431,-0.065299,0.574848,0.446105,-0.074549,0.5868,0.485914,-0.07209,0.612308,0.497797,-0.070565
fist,0.771782,0.559978,-0.0,0.79456,0.456163,0.021413,0.782418,0.367273,0.021756,0.740317,0.31986,0.018602,0.700441,0.312126,0.014178,0.776281,0.303372,-0.008722,0.703408,0.257599,-0.009205,0.70177,0.29832,-0.005862,0.718978,0.324904,-0.00342,0.734223,0.335834,-0.022705,0.667356,0.302502,-0.015438,0.670374,0.340961,-0.005235,0.690221,0.36452,-0.002108,0.693998,0.376809,-0.032698,0.640609,0.349751,-0.02146,0.647709,0.385732,-0.006778,0.666937,0.407378,-0.002652,0.65838,0.424539,-0.04091,0.622942,0.39384,-0.031098,0.633265,0.42506,-0.015267,0.649337,0.447133,-0.005146
fist,0.793056,0.55644,-0.0,0.820071,0.446594,0.03109,0.809768,0.363636,0.037932,0.774351,0.307293,0.040599,0.735805,0.294801,0.041359,0.786262,0.301021,-0.001959,0.725983,0.2499,0.010154,0.729945,0.287733,0.023313,0.746411,0.314128,0.031515,0.740902,0.333873,-0.016044,0.694143,0.293979,0.004742,0.700068,0.330235,0.020638,0.716854,0.355837,0.025369,0.699728,0.377947,-0.024103,0.668643,0.344013,0.000452,0.678603,0.375193,0.017096,0.693719,0.400142,0.01899,0.665144,0.428009,-0.029353,0.648296,0.389795,-0.008379,0.661029,0.418043,0.010633,0.674198,0.442101,0.020618
fist,0.807145,0.541833,-0.0,0.821877,0.429205,0.021967,0.802766,0.360846,0.029038,0.762804,0.3286,0.031781,0.728615,0.337317,0.032211,0.751991,0.30014,0.01157,0.719659,0.315194,0.017944,0.730594,0.353878,0.018795,0.747434,0.37824,0.017944,0.707641,0.325831,0.000978,0.694885,0.358392,0.018095,0.708788,0.395626,0.022402,0.727295,0.415029,0.020419,0.675319,0.3729,-0.005963,0.675494,0.41046,0.008791,0.694107,0.437827,0.010806,0.714164,0.451424,0.006447,0.650093,0.42789,-0.011247,0.658466,0.460829,-0.002824,0.68093,0.485495,0.003404,0.69954,0.497309,0.007722
fist,0.840072,0.528522,-0.0,0.829491,0.423841,0.019582,0.786844,0.373998,0.029705,0.744673,0.376026,0.035015,0.716814,0.401921,0.038648,0.738903,0.333701,0.030245,0.717947,0.362183,0.034089,0.735207,0.390691,0.028626,0.758089,0.403986,0.023712,0.701164,0.367221,0.021129,0.701268,0.406353,0.036621,0.720579,0.431508,0.035177,0.743243,0.43741,0.029788,0.680684,0.418421,0.013191,0.687251,0.456348,0.025158,0.710162,0.475499,0.022045,0.733329,0.476497,0.01496,0.669611,0.475249,0.006361,0.67999,0.512775,0.010766,0.705328,0.529271,0.011313,0.725679,0.530043,0.011668
fist,0.844684,0.497885,-0.0,0.80598,0.42398,0.02087,0.756184,0.410533,0.031445,0.724482,0.4296,0.034814,0.703156,0.458057,0.036671,0.715188,0.37891,0.045603,0.704421,0.422835,0.043154,0.720441,0.4454,0.031242,0.743018,0.448869,0.022759,0.68961,0.41032,0.032766,0.686884,0.453366,0.036776,0.707972,0.473958,0.028934,0.732747,0.469982,0.022731,0.679417,0.456296,0.019131,0.676872,0.495768,0.021304,0.702434,0.512093,0.016178,0.72517,0.500613,0.010629,0.678419,0.507221,0.006298,0.688368,0.558381,0.002235,0.71521,0.570072,-0.000458,0.734691,0.558336,-0.000955
fist,0.837277,0.449749,-0.0,0.784413,0.430268,0.015696,0.735195,0.447068,0.018122,0.710882,0.487437,0.014522,0.704169,0.533462,0.011685,0.688377,0.428376,0.02679,0.680331,0.532063,0.013726,0.711342,0.538937,-7.1e-05,0.732603,0.520879,-0.008561,0.683839,0.447444,0.012646,0.689651,0.561971,0.004421,0.723784,0.554843,-0.002042,0.738467,0.529687,-0.006553,0.692323,0.475571,-0.002532,0.703183,0.581237,-0.00782,0.739399,0.568202,-0.00769,0.751815,0.538898,-0.009124,0.707846,0.50854,-0.017836,0.728085,0.584661,-0.025905,0.756294,0.571582,-0.028399,0.764301,0.544206,-0.029192
fist,0.823612,0.462446,-0.0,0.766897,0.510673,-0.003242,0.70511,0.545281,-0.010697,0.662925,0.577447,-0.01855,0.629613,0.599036,-0.022144,0.648046,0.48003,-0.0163,0.640742,0.594807,-0.040159,0.67452,0.590337,-0.050447,0.683003,0.559533,-0.055437,0.669315,0.461632,-0.025102,0.675462,0.593003,-0.047073,0.705447,0.573523,-0.046601,0.70724,0.539327,-0.045084,0.700293,0.455961,-0.035565,0.710246,0.573932,-0.053706,0.736402,0.552643,-0.042192,0.73689,0.521225,-0.03348,0.73704,0.458837,-0.0469,0.744091,0.548049,-0.060328,0.762464,0.535454,-0.055359,0.763979,0.508897,-0.049219
fist,0.78975,0.498431,-0.0,0.73394,0.530256,-0.029313,0.679494,0.544373,-0.046898,0.64561,0.561004,-0.060629,0.629805,0.570322,-0.069397,0.64481,0.428249,-0.031821,0.663903,0.526865,-0.064483,0.694831,0.551704,-0.08373,0.701474,0.535248,-0.094487,0.680031,0.392982,-0.030583,0.705074,0.513083,-0.056656,0.728566,0.534175,-0.058908,0.722561,0.507482,-0.057877,0.722712,0.377919,-0.034258,0.745664,0.490435,-0.056067,0.758989,0.507854,-0.043776,0.755434,0.48364,-0.032377,0.764827,0.375486,-0.042018,0.78001,0.458032,-0.055936,0.784825,0.474549,-0.049719,0.781415,0.454879,-0.041508
fist,0.786778,0.520967,-1e-06,0.740002,0.54581,-0.027013,0.691854,0.52953,-0.0393,0.674878,0.493434,-0.048064,0.667847,0.467795,-0.05139,0.659765,0.40203,-0.020481,0.67755,0.441517,-0.048342,0.701964,0.486965,-0.064,0.708495,0.498845,-0.072515,0.692666,0.362233,-0.01869,0.722339,0.427596,-0.043394,0.7403,0.480961,-0.046784,0.737895,0.481034,-0.045275,0.731473,0.346292,-0.021956,0.75991,0.415597,-0.044864,0.767966,0.464433,-0.036703,0.761052,0.460988,-0.027792,0.769841,0.344216,-0.028872,0.790212,0.401032,-0.044087,0.79371,0.441109,-0.040091,0.786083,0.438631,-0.033242
fist,0.790511,0.539319,-1e-06,0.74566,0.558377,-0.026405,0.69373,0.523004,-0.034673,0.680364,0.466422,-0.040446,0.678999,0.426829,-0.040439,0.66884,0.408069,-0.010814,0.664043,0.414373,-0.04017,0.690644,0.461052,-0.054692,0.702965,0.480548,-0.060588,0.699532,0.369927,-0.00924,0.706871,0.399662,-0.036043,0.730893,0.465634,-0.037335,0.733182,0.473225,-0.031365,0.735908,0.355714,-0.014163,0.748272,0.393281,-0.043517,0.762185,0.456145,-0.034374,0.760098,0.4602,-0.020885,0.773973,0.354207,-0.022253,0.783131,0.38175,-0.04006,0.788366,0.429397,-0.033539,0.784471,0.435261,-0.02317
fist,0.80156,0.54184,-1e-06,0.752129,0.554411,-0.015717,0.695264,0.510157,-0.020932,0.680125,0.45319,-0.027407,0.685609,0.41461,-0.028326,0.686118,0.410119,-0.002214,0.659297,0.381301,-0.034236,0.680645,0.43599,-0.047779,0.69744,0.462191,-0.05156,0.719233,0.384881,-0.006866,0.69856,0.370669,-0.03551,0.720174,0.445549,-0.033864,0.727707,0.449549,-0.02465,0.756065,0.37397,-0.018018,0.742545,0.367456,-0.046836,0.75638,0.439809,-0.031538,0.761686,0.44337,-0.013487,0.794292,0.371984,-0.031553,0.782296,0.368418,-0.046249,0.784494,0.420767,-0.034237,0.786601,0.428443,-0.020567
fist,0.810214,0.535599,-1e-06,0.753858,0.545436,-0.013261,0.699771,0.502118,-0.0192,0.685114,0.446785,-0.027167,0.687675,0.411094,-0.030173,0.690168,0.415635,-0.003773,0.660002,0.363805,-0.03766,0.682589,0.412953,-0.05328,0.7002,0.444496,-0.057651,0.723523,0.393057,-0.00976,0.70155,0.355583,-0.041194,0.723904,0.425283,-0.042894,0.730766,0.442579,-0.035363,0.759772,0.380548,-0.021468,0.740446,0.353318,-0.050511,0.757801,0.421899,-0.036952,0.764265,0.436107,-0.019733,0.798184,0.374708,-0.035112,0.780633,0.361286,-0.049133,0.785647,0.411452,-0.036801,0.789702,0.424734,-0.022935
fist,0.811743,0.52859,-1e-06,0.75319,0.537783,-0.010751,0.697811,0.488637,-0.014608,0.687687,0.429415,-0.021532,0.696766,0.390845,-0.024175,0.690284,0.407644,0.000325,0.655191,0.356369,-0.031182,0.674474,0.404014,-0.044876,0.694229,0.435636,-0.048214,0.721868,0.384994,-0.006922,0.695165,0.342031,-0.037528,0.716695,0.412084,-0.038841,0.726903,0.430222,-0.030373,0.758295,0.373065,-0.019733,0.735358,0.341813,-0.047086,0.75195,0.40922,-0.03382,0.760269,0.422444,-0.016855,0.7968,0.368108,-0.034448,0.77592,0.352432,-0.046894,0.779568,0.39977,-0.034731,0.785083,0.411092,-0.021364
fist,0.842101,0.517799,-1e-06,0.773676,0.500091,-0.002086,0.729726,0.450896,-0.006285,0.725998,0.393358,-0.015975,0.738137,0.354288,-0.024618,0.745305,0.389032,0.011055,0.718279,0.346184,-0.016433,0.725417,0.388168,-0.034818,0.740443,0.419975,-0.042761,0.773222,0.375284,0.000479,0.745625,0.333674,-0.025666,0.754311,0.385213,-0.034967,0.770041,0.416325,-0.034588,0.80448,0.365672,-0.014006,0.77535,0.330059,-0.037237,0.783152,0.384166,-0.030214,0.797507,0.41457,-0.018843,0.840865,0.363106,-0.029417,0.807438,0.334756,-0.039794,0.809218,0.3764,-0.028104,0.820784,0.401942,-0.015824
fist,0.60783,0.706475,-1e-06,0.618006,0.66061,-0.013116,0.638738,0.620195,-0.025111,0.651931,0.59343,-0.037804,0.650562,0.562957,-0.047866,0.709511,0.616711,-0.015468,0.713599,0.598231,-0.041706,0.684073,0.60025,-0.056947,0.66864,0.603006,-0.063997,0.714249,0.652166,-0.020428,0.681667,0.639825,-0.043873,0.646098,0.643413,-0.049182,0.637153,0.647481,-0.049038,0.706561,0.688756,-0.028516,0.66786,0.677326,-0.048353,0.637982,0.680004,-0.041754,0.63165,0.682882,-0.033783,0.693847,0.724267,-0.038687,0.659952,0.71457,-0.048611,0.635851,0.711656,-0.041661,0.63051,0.712014,-0.033374
fist,0.606478,0.536896,-0.0,0.670989,0.54204,-0.005532,0.72353,0.496631,-0.003025,0.730764,0.435718,-0.003381,0.723308,0.395441,-0.001979,0.717746,0.417246,0.011765,0.744523,0.36803,-0.004553,0.731311,0.40878,-0.013712,0.709404,0.446925,-0.015491,0.688433,0.394168,0.007541,0.717024,0.34237,-0.010115,0.699717,0.403606,-0.016241,0.6776,0.445528,-0.014256,0.656373,0.377405,0.000213,0.686839,0.321186,-0.021657,0.67189,0.388476,-0.017088,0.650378,0.432784,-0.006584,0.617588,0.366731,-0.007342,0.65095,0.324261,-0.02547,0.645225,0.372645,-0.019406,0.629001,0.408851,-0.00934
fist,0.608912,0.548845,-0.0,0.679526,0.549282,-0.006442,0.732206,0.502908,-0.006368,0.732225,0.43606,-0.009817,0.715738,0.394285,-0.011743,0.730393,0.426824,0.01128,0.768926,0.370386,-0.009247,0.760351,0.408301,-0.021634,0.73666,0.445713,-0.024852,0.699901,0.403565,0.005693,0.738255,0.347739,-0.016278,0.720143,0.412013,-0.024001,0.694286,0.454232,-0.022014,0.666206,0.386674,-0.003449,0.704878,0.330125,-0.027706,0.687519,0.399915,-0.022264,0.662668,0.441899,-0.010221,0.624415,0.374777,-0.013018,0.662788,0.331574,-0.029567,0.656919,0.382434,-0.020593,0.639771,0.417538,-0.008602
fist,0.603491,0.56327,-0.0,0.671973,0.572285,-0.006995,0.735506,0.533452,-0.006834,0.743166,0.463663,-0.009551,0.726264,0.418732,-0.010588,0.747554,0.449886,0.009312,0.790622,0.390867,-0.012382,0.776664,0.422628,-0.025206,0.751019,0.45731,-0.028977,0.715051,0.419628,0.003719,0.755599,0.364899,-0.019891,0.726485,0.431452,-0.027116,0.699322,0.471211,-0.0242,0.679448,0.398463,-0.00522,0.715136,0.342816,-0.031284,0.689023,0.414473,-0.024142,0.664644,0.453644,-0.010552,0.63528,0.382459,-0.014563,0.670364,0.339516,-0.032507,0.658301,0.392722,-0.022209,0.642047,0.425972,-0.008776
fist,0.589027,0.586246,-0.0,0.662031,0.589207,-0.002757,0.726023,0.550233,-0.002389,0.737326,0.486176,-0.006404,0.716222,0.445577,-0.008554,0.739253,0.460733,0.012234,0.786162,0.398791,-0.010118,0.771549,0.439046,-0.022888,0.744823,0.475102,-0.026324,0.705771,0.432434,0.003623,0.749834,0.377399,-0.019459,0.720447,0.44915,-0.025684,0.69313,0.484257,-0.022633,0.669317,0.412337,-0.008179,0.709915,0.354894,-0.032592,0.684423,0.430621,-0.023029,0.659302,0.466248,-0.008566,0.623509,0.396867,-0.020276,0.662433,0.352303,-0.034886,0.651538,0.408124,-0.021179,0.635049,0.44028,-0.006094
fist,0.593892,0.590868,-0.0,0.669744,0.573353,-0.006745,0.724861,0.513822,-0.01213,0.729234,0.455873,-0.021856,0.712666,0.414135,-0.027575,0.726937,0.42558,0.006677,0.775556,0.39395,-0.019361,0.761349,0.454555,-0.029659,0.737065,0.480972,-0.031809,0.696124,0.404342,-0.004226,0.749613,0.3801,-0.032837,0.722927,0.463567,-0.036928,0.69535,0.480623,-0.032003,0.66076,0.389809,-0.019417,0.712364,0.369345,-0.053036,0.687089,0.451686,-0.043346,0.658767,0.465676,-0.027544,0.616036,0.380539,-0.034616,0.66796,0.369891,-0.054533,0.655802,0.431019,-0.040383,0.632536,0.443453,-0.024734
fist,0.55816,0.574362,-0.0,0.650146,0.540697,0.01066,0.692677,0.484059,0.008411,0.719557,0.437566,-0.000792,0.734667,0.392142,-0.005766,0.658766,0.349313,0.012595,0.749186,0.393971,-0.013748,0.727095,0.451542,-0.028353,0.696398,0.460481,-0.03668,0.64738,0.345221,-0.005971,0.752119,0.415716,-0.027242,0.721454,0.475518,-0.026162,0.691201,0.471424,-0.023354,0.639714,0.363985,-0.027395,0.739342,0.437883,-0.045354,0.707089,0.493195,-0.033275,0.675592,0.489117,-0.023806,0.635158,0.399322,-0.049571,0.707963,0.457745,-0.05883,0.68599,0.49727,-0.050838,0.659538,0.493568,-0.043954
fist,0.56151,0.558717,-0.0,0.600515,0.474613,0.021049,0.655171,0.416599,0.01598,0.710414,0.408254,0.003934,0.743911,0.418037,-0.005834,0.661509,0.338613,0.001227,0.754778,0.384838,-0.011949,0.739621,0.425549,-0.01795,0.715098,0.433055,-0.02282,0.667901,0.358731,-0.020831,0.761219,0.434524,-0.025324,0.737166,0.469303,-0.02028,0.709017,0.466356,-0.020431,0.674766,0.39695,-0.041998,0.756097,0.47585,-0.038145,0.725207,0.505386,-0.025324,0.696828,0.496865,-0.022423,0.68303,0.445634,-0.063404,0.738885,0.509392,-0.053586,0.711401,0.532116,-0.042425,0.686505,0.522998,-0.038267
fist,0.551873,0.53417,-0.0,0.593971,0.447304,0.014091,0.657973,0.402778,0.009079,0.710494,0.416691,-0.001637,0.739223,0.445051,-0.010279,0.695208,0.352518,0.003013,0.76882,0.426483,-0.010615,0.749497,0.459736,-0.019642,0.722837,0.462494,-0.026281,0.699731,0.38396,-0.014592,0.767059,0.475796,-0.020552,0.742156,0.499972,-0.021572,0.717382,0.490387,-0.024597,0.700112,0.430231,-0.031825,0.758609,0.52325,-0.032231,0.72926,0.541293,-0.025837,0.705163,0.52462,-0.024726,0.697819,0.484264,-0.049407,0.740648,0.561084,-0.043536,0.713731,0.57575,-0.035235,0.692632,0.561293,-0.03112
fist,0.553594,0.496331,-0.0,0.611189,0.42622,0.014551,0.681393,0.408595,0.010634,0.728973,0.439855,0.001581,0.751103,0.479468,-0.005176,0.732101,0.371253,0.00523,0.781734,0.46061,-0.002762,0.756962,0.480033,-0.008657,0.733265,0.470104,-0.014035,0.7299,0.406195,-0.010565,0.77037,0.508659,-0.010678,0.743857,0.52166,-0.009565,0.723757,0.507494,-0.012083,0.719278,0.453384,-0.02555,0.752598,0.551694,-0.021238,0.725139,0.559801,-0.014208,0.705711,0.54164,-0.01366,0.703889,0.504892,-0.040811,0.725563,0.586403,-0.032039,0.701136,0.593367,-0.023461,0.685475,0.578292,-0.019504
fist,0.549665,0.45767,-0.0,0.617434,0.415714,0.011598,0.69367,0.428979,0.005167,0.741252,0.478654,-0.005835,0.763031,0.520174,-0.014175,0.752157,0.398921,-0.001539,0.78521,0.514195,-0.014689,0.755641,0.521899,-0.023271,0.733768,0.499547,-0.02998,0.738652,0.427082,-0.017735,0.763211,0.555361,-0.021919,0.73055,0.558381,-0.019505,0.712173,0.535963,-0.021212,0.716549,0.464021,-0.033792,0.736076,0.584205,-0.033161,0.703999,0.581937,-0.02352,0.687659,0.556644,-0.020931,0.689962,0.504595,-0.050463,0.705393,0.600774,-0.043348,0.678993,0.597203,-0.033248,0.665799,0.574348,-0.028502
